Venue Id,Reviews,User Id,Likes
196,"Check out Thirsty Thursday, with $5 house margaritas. Order tacos in singles or groups of 3... my favorites are the Guera (chorizo + ground beef), Coca-Cola Carnitas, and the grilled steak.",58e3b4cb876ade2e2f8f3cc7,15
197,Always playing great music and showing VHS tapes. 2 slices and a drink combo is a great deal.,4e048c7081dc9d212d105670,8
198,"So many crafts beers to choose from 44 taps to be exact!!!! The smoked wings that are finished off on the grilled are a must!!! Great drink specials, especially Tuesdays for 1/2 priced pints!",57b5ea18498ed9a9da524e58,191
199,If your group cant decide on what to order you can do half & half - brilliant! Theres something about wood fired oven that just seems to make a pizza taste better.,52d85892498e48837e301711,100
200,good selection of fresh seafood including not fried items; good selection of non-seafood items as well; check out their cocktail list for something different,5b68887766f3cd002c1c56e4,35
201,"Great seafood.  Pricy and sometimes service can be slow but overall nice, very popular (with local celebs too) Uptown spot.",56c0846e498eabe1284e612e,67
202,Friendly staff -- call ahead for take-out because it gets crowded in the doorway with people picking up food at lunchtime.,54284b4c498efb11634569e4,32
203,The wings are FTW! Good drinks and nice craft beer selection,55901c38498e1ddb5a74ab1e,121
204,"Quiet on a Friday night but still great food and service. Collard greens side $10, fried chicken with Mac n cheese and pecan rusted NC trout with peach relish $28 each",5932334266f3cd493c4368ed,101
205,Order anything! Wish they hadnt run out of fries. Great burger. Awesome Philly.,531142ca498e230cd277a6bb,8
206,I love the lamb gyro its the best Ive ever had. Service was friendly and helpful courtesy. Will return with friends.,55ea4eb4498e419665be2e4b,14
207,Its yummy and gorgeous!,5b413b93acb00b00395b4e2a,16
208,The blackbean burger was fantastic and the beer selection is even better. The staff is very friendly and helpful.,5ce490f3b04056002cfe9797,11
209,This is a great place! I came because of foursquare check-in deal for a small pizza…coming back many many times since! Vegan sammy is excellent! (not something you hear me say often about vegan food!),52acaa69498e5f49a40139ed,41
210,"A great spot to grab a quick sandwich, bottle of wine for dinner, or cozy up to the bar & sample new craft beers. For breakfast / brunch, I absolutely love the Le Monde. For lunch, its the Big Wheel.",5a62099d4acb1923aceaf69e,17
211,"French Vanilla coffee and Oatmeal, excellent way to start your morning.",503e0735e4b045aa909860eb,5
212,"Really terrific spot at the ground level of The Catalyst. Great pizza, a ton of brews on tap, and large TVs everywhere. The Mighty Meaty pizza is a real star.",5314fe23498ee6e2ef4e61bc,130
213,Its a sandwich place. Easy place to get lunch. Fast service. Friendly.,595651137564f754bf1e7a7c,12
214,Build your own tacos. Great options.,57c9b6c0cd104eee51b178f9,8
215,Bad,1a21ab1c498e411929349f40,0
216,The perfect spot to grab a salad to go and eat at Romare Bearden Park. I love the Crisp Cobb.,59441aa78264442668b7de3e,16
217,Crepe heaven! Get the breakfast crepe with spices :) or go all in for a dessert if you cant help yourself!,570ca77d498e596113ee5b64,17
218,During a business workday try to get in by 11:45am or after 1pm for a seat. Awesome food. Especially on a cold day when the noodles are delivered steaming hot.,5298e16c11d201cccdd50f9b,29
219,"The hot dog, fry and drink special rocks, so does the massive bottles of Texas Pete! Great owners and staff!",52966f0411d251a715ee09a0,25
220,Allergic to shrimp; ordered firecracker chicken salad instead. Salad with shrimp-$11.99; with chicken substituted $14.98. Unhappy for paying extra price for chicken!,57752cfc498e5340f5d431eb,36
221,"Menu features Turkish delights like chicken, doner, and beef kebabs. Sides are plentiful and include items like stuffed grapes leaves. Try the borek.",53de7486498e3f850ef3965d,8
222,"After 2 pm, items in the display case are 50% off. Also, spend over $7 and get a free water bottle, hot green tea, or can of soda. Great spot for a quick lunch!",52d8357411d2b85aa179f0c3,17
223,"This place is one if my faves for lunch! Crusted tilapia today with pineapple chutney; polenta cake, black eye peas and Harry coverts! (Thats green beans) yum!!",515b0abfe4b0246d9c06bea6,23
224,Its a gorgeous establishment! The service was amazing! I felt the food fell short when it came to value. Nothing was really amazing except the prices.,5b2c579ac53093002c22978f,12
225,Bad,1a21ab1c498e411929349f40,0
226,"Located in the Hilton Charlotte Center City, serving breakfast, lunch & dinner 7 days a week. The Tuna Crisp is by far a fan favorite! Also check out the bars list of NC & CLT craft beers.",5af32383dee770002cf9c577,11
227,Great! Everything is good. Cant go wrong with Indian food! #creativemeal,51096b81e4b0a01e12eb120e,8
228,"Go early, they sometimes run out of donuts",540ccbe611d205ca15a461e5,9
229,Thanks. Eating dirty rice with my hands was exactly what I had in mind for lunch.,5361308411d25bf8c19bcdae,4
230,"This place makes me feel like Im back home in Chi-Town. Great Dogs and Italian Beefs, must visit for anyone missing the Chicago flavor.",522f396511d25e25daffd25c,23
231,Bad,1a21ab1c498e411929349f40,25
232,Bad,1a21ab1c498e411929349f40,13
233,Bad,1a21ab1c498e411929349f40,89
234,"Best mac & cheese with avocado cilantro and cherry tomatoes,  THE BEST I HAVE EVER EATEN!",5e3e0674decf770007e65605,62
235,Bad,1a21ab1c498e411929349f40,28
236,Bad,1a21ab1c498e411929349f40,42
237,Bad,1a21ab1c498e411929349f40,28
238,Bad,1a21ab1c498e411929349f40,19
239,efing grilled pork chop with scallop potato with cheese and sauteed collard greens on their Wednesdays Trivia Night is solid...very affordable price and $3 pint for all draft beers.,50889520e4b054f203deacb9,117
240,"Fast, friendly service!",503ce50ce4b08edd5aa726ad,0
241,"Hand-tossed New York style pizza with kitschy automobile and gas station memorabilia. Traditional and gourmet pizzas, calzones and chicken wings.",53de7483498efd5f11bbdf30,37
242,"I eat here at leasy 3 times a week. My favorites: fish & chips, wings (Chipotle bbq), shrimp &spinach salad. Chili, chowder,& burgers good, too. Great service and pleasant scenery.",564b5e50498e01a9d204ca5e,49
243,Grilled chicken fiesta salad and spring rolls were tasty! Nice atmosphere.,5683232b498e17f45292a892,13
244,Bad,1a21ab1c498e411929349f40,1
245,Bad,1a21ab1c498e411929349f40,5
246,One of my favorite places to eat in Uptown Charlotte. I always get the pork tonkatsu but cant go wrong with any of the tempura dishes or even the Korean bibimbap. I can eat here everyday!,58e834805289304123052cf3,6
247,"Courtyard market(part of nefelies,cigarettes, candy, can drinks, bottled water, snacks, energy drinks, full bar)downstairs, nefelies(full service restaurant)upstairs.",506d2576e4b0666b529fc2a1,12
248,Bad,1a21ab1c498e411929349f40,12
249,Bad,1a21ab1c498e411929349f40,0
250,"Try one dessert every time, they are all delicious! Cheesecakes, mousses, cookies, bread, muffins, you have to try them all!",5d660f0a17e3e100066ab6b5,36
251,"Always awesome. Food sometimes takes a bit, but at least you know theyre making it to order. Big fan of the pindasaus for fries and lemon cream for waffles. Great beer selection, too.",5157b4bae4b0781cbf8f583a,369
252,"lobster was well cooked, very fresh and perfect size. the carb cakes were the best Ive had ever. and the nantucket oysters are also a must have. this place wins in quality and value.",59c01570ca18ea261c795911,20
253,Its good but its different than the real Greek souvlaki. One of the very few places that do gyros from pork meat like how it really is in Greece.,56280ec9498e82af3c779445,39
254,The apple cider donuts are made fresh. The hot apple cider is good for a cold day.,5862e7942321c6675b849960,21
255,"My overall experience here was amazing. Food is good, great environment and service is awesome! Our waiter gave great suggestions. He convinced us to get a baked Alaska for dessert, definitely get it!",540240ec498eb80d1c873e35,123
256,"Located along the Freedom Trail. Its a chain with consistently great steaks. Better than the Smith & Wollenskys here. After dining, cross over to the Parker House for Boston Creme Pie & some history.",53e4e614498e8abf78a09d57,156
257,Chicken or pork gyro. Cant decide? Order a combo and toss some feta on that for the most amazing sandwich ever!!,4ff31e4ae4b0fbee96e3828d,48
258,Mocha Love is a great way to start the day 😍,5c58cd6b829b0c002c464de8,10
259,For me the BEST salad i have ever had. You have to try the Harvest salad with extra avocado. Sooo amazingly delicious! Why is it so expensive? I want to eat it every day ;-(((,57ffd7ff498e9bee97de122c,83
260,"I had the best pizza here, better than the one i had in Naples, Italy.Everything fresh and tasty. Loved the crunchy crust. Place looks clean, fast service and friendly staff. A must for italian food",58c0782c3e9dfb165e8ab41d,6
261,The coffee doughnut was really tasty as was the coconut one!,5ace93b9bb8d363bdbdb6341,27
262,"Extraordinary local oyster offerings and dont miss the grilled oysters (oysters grilled with cheese, a bit of wine and parsley), the gratis cornbread and the special Sam Adams colonial ale.",589fa030876ade77e1f0d7fa,651
263,"Grab a hot, buttered lobster roll (worth the extra $$ over the cold roll) & clam chowder bread bowl combo deal and split with a friend. Decent price, huge bread bowl, delicious chowder and lobster!",55fe3e9b498ee79dbe889f0c,133
264,Basic but very well done bagels. Not cheap though. Salt bagels are my fav. Eggs on the breakfast sandwiches are freshly made and not precooked like many breakfast spots.,59da6b667564f75c570c290d,20
265,"Liked the vibe here, very Brooklyn feel. Great wine selection, and theyll open a bottle if you want 2 glasses of wine! One of the better drink spots in the area.",5b1819209deb7d002c08fccf,55
266,The meatless meatball sandwich is as good or better than any other meatball grinder you will find! The BBQ seitan is awesome!,5a820ed25d891b3bb19b4fb3,75
267,$6 breakfast sandwich with locally sourced eggs and pastrami.,570a6722498e94bef2370077,12
268,"A good deli sandwich combo (12” sub, chips and drink) for $8.50.  Staff was very friendly and helpful.  Subs were delicious!",59d921347564f75c57cdc3de,86
269,"They have good falafel rolls, esp. the one with hummus, but dont have much options and if u ask the lady at the counter for more hot sauce or pita breads she stares as if u asked for her kidneys..",53b84fbe498e49b5fbf6dda4,80
270,"Everything Ive had here is the best version of that thing Ive ever had. Great oysters, lobster roll, clam chowder. All very, very good. But expect to wait a while to get seated, its a small place.",53e4e7c411d22533ef5cbf2d,641
271,"The shaklatka, latkes topped with eggs and shakshuka sauce, was a good hearty breakfast.",5862e7543ef0f6788e502205,12
272,"The cavatelle was fabulous, but beware its a meal in its own! The duck was cooked perfectly and melting chocolate cake was amazing. Would absolutely recommend. Go on a 100% empty stomach though!",58cc0148f16bb546c899aa4e,105
273,Find them in the corner close to hanover st and the greenway.,57b7949f498ef143f389372d,10
274,Lobster role is outstanding. Lobster Mac and cheese very good too. No hot drinks here which is a shame but otherwise great,5a75e288c5b11c793258b852,50
275,"Now thats a tasty sandwich. If its your first time, dont crack under the pressure. Itll be worth it when sauce is dripping down your face and the meat sweats start.",596e533789e490019830992e,227
276,One of the best lunch spots in Boston. Almost always packed but worth it. Their salads are fantastic and very filling,56b012ad498e40a7c7e75cc6,22
277,"Most people go for the sandwiches -- the pastas are also great! A ton of hot, tasty food, particularly good on a cold day. If you like cream sauces, the Carbonara and Gorgonzola are both good.",5273df4f11d2bd0068c93052,54
278,"You can mix and match stuff in the menu, ex. I ordered tortellini with pesto and lobster. Costs more but if you have a craving for something its the way to go :)",52db1e4a498ed21382902db8,107
279,"Lobster roll with cup of chowder or bisque is wowww..not cheap for that kind of setting, but must try..(white beer is delicious)",5dcf0edd7826690006172aa8,15
280,"6 cookies for $4. Tried mint chip, white chocolate and the oatmeal chocolate raisin. Nice crisp to it but would be nice if they were kept warm/warmed up instead of left out in the open. 3.5/5",56561fb538fa57a46743e4eb,26
281,"The definition of ""hidden gem."" Great, large sandwiches for $8.95 - plus youll feel cool taking your friends down a narrow alleyway to find it. The chicken parmesan - do it.",5ab527463c858d64af7abe61,15
282,Being from nyc weve had a really hard time finding legit and comparable pizza here in boston. Ernesto wins. 1 slice is 2 and their crust is beyond perfect. All of their toppings are worth a try.,5367efa6498eb9416ceef530,118
283,"The bar is absolutely incredible. Its a rooftop bar with a beautiful view and awesome drinks with a reasonably priced drink menu full of shochu, sake, whisky and cocktails. Bartender was so kind too!",5c01f7c46e69af0025fe7470,9
284,"If you want a traditional cannoli, Marias trumps Mikes and possibly Modern. The ricotta filling is thicker and not as fluffy as Moderns (which isnt a bad thing). Try the candied fruit topping!",5462e0b3498eb43305b6261e,65
285,Super fresh amazing pizza,5b3b901d2f97ec002cec8b54,12
286,Delicious food and nicest people around. They seem genuinely happy to have your business. Best falafel Ive had in ages and the baba ganoush was incredible. Dreamy garlic sauce too.,561134a8498e0013006e270c,44
287,"Buffalo burrito, sub chicken for tofu. Great way for a vegetarian to get their buffalo fix!",53c6b3f0498ec024b2e5ab18,52
288,"Amazing. Expensive, but worth every penny. Oysters, lobster ravioli, tuna steak, drinks, atmosphere...all great. Tucked away off the main street. Dont miss this one!",5b89f73e123a19002c6f9a2d,15
289,Corn fritters and spring rolls are very tasty. Both came out very hot.,5b78ee6c3092be002c4d97da,9
290,Excellent ricotta pie and the lobster tails are sooo good!!! The mini ones are sfogliatellas and they do have a different filling. They have a great selection of desserts and everything looks amazing!,59a8134a5c68387a69981b28,498
291,"Franco the owner is a real character. ignore the menu, ask him to recommended. You will salivate as he discusses what he will make for you.",54b11912498e9fcf5b8192a8,42
292,"Great pub! Awesome Irish music, quick service and friendly waitress! If you like beer, you should go there! Price for beer is also fine. Food could be less expensive",4ec81a3b8231143e503a2be4,334
293,Omg the bread is amazing! This little place is situated in an alley and easy to miss if youre not looking. Thankfully we caught some patrons who absolutely recommended it. You must stop!!,570b00aacd106988febfeed4,45
294,"Outstanding. Sure the wild boar sugo on my pappardelle was very tasty, but those noodles were next level. These folks are serious students of pasta making.",5a07328ebfc6d06c9fbccca2,170
295,"One of the best dining experiences Ive ever had. I cant say which is better, the food or the service. Both are impeccable.  The signature lobster bisque is a must.  All-in-all a must try.",53b4220f498e7d7c710b114a,118
296,"The sirloin Bison with fried mash potato was delicious, with two beers and a glass of wine it seemed a little pricier than I expected but cool spot and very good staff, some nice sours on tap too.",596aa35be57ca6555f4ab9f4,435
297,Get a plate of anything for an excellent meal. Choose the spicy potatoes as one of your three sides instead of rice - little tator-tot-esque pockets of delicious potato!! Staff couldnt be much nicer!,51f04220498ee1a16c0f643d,32
298,Half off oysters ($1.50) from 4-6 and 9-10 daily! Oysters are always fresh and theres a variety to choose from. You must try the escargot!! Cheesy buttery garlicky deliciousness on toasted bread.,53f8b591498ef3e7bdfd7fab,211
299,Really great sushi. Fresh ingredients. Good flavours. Great presentation with friendly and fast service. Prices are good too. Definitely will come back again.,5d53397ac690c90008d13286,56
300,Better than the Seaport location as far as lines go.,5e2a1ba8c2518f0006ddcc07,0
301,"Nice vibe!A hidden gem.Juicy delicious and creative burgers combinations including turkey, lamb,Buffalo chicken,Korean pulled pork sandwiches.I got the Chuck Norris. Smashed fay is pretty good too 4/5",56f05d22498e22d509009563,50
302,Loved the flat breads and the garlic bread was awesome. They are open late 1 am and great for a late nite crowd. Service was excellent. Personal and quick.,5529f83f498e40a0cf379783,86
303,Bad,1a21ab1c498e411929349f40,27
304,"Had the Julep, super spicy bourbon drink but so good! Great atmosphere and an awesome friendly staff which makes for a perfect experience! The food looked great.",5afa0186031320759522efb7,45
305,Best restaurant in the North End! They offer a true traditional Italian experience with affordable prices and a great atmosphere. Perfect for a date night or a group outing. Enjoy!,58b7a498297c16197903abee,29
306,Bad,1a21ab1c498e411929349f40,202
307,Bad,1a21ab1c498e411929349f40,40
308,Bad,1a21ab1c498e411929349f40,102
309,Bad,1a21ab1c498e411929349f40,17
310,Bad,1a21ab1c498e411929349f40,21
311,Bad,1a21ab1c498e411929349f40,29
312,"Amazing food, even better service! Incredible experience all thanks to Lisa and this REAL Italian food! Highly recommend the spinach crepe, the eggplant parm, chicken venencia, and chicken parm!",520702f111d2ecbb60a27b74,109
313,"Best Italian food and pizza in Boston. Great bread and olive oil. Get the caprese and focaccina con caprino (focaccia flatbread with goat cheese, balsamic glaze, greens) as appetizers.",56a57e82498e0ef2bd9e504d,95
314,Bad,1a21ab1c498e411929349f40,17
315,Bad,1a21ab1c498e411929349f40,34
316,The pan seared salmon cooked medium rare was some of the supplest softest (but crucially not undercooked) salmon Ive ever had!,5e36136b4d5f1e00067c4039,3
317,"Great food with sautéed calamari to die for. Sit by the window for some great people watching but make sure you arent sitting below the AC vent, brrrr!",51ef1e35498e7dbb25b5080e,49
318,Bad,1a21ab1c498e411929349f40,49
319,"This is the kind of small, family owned Italian restaurant you hope to find in a city youve never been to before.  Small, may 15 tables, freshly made pastas and the wait service was superb.",52d97bc1498e8db737497dcb,19
320,"This is a nice trendy place, specializing in seafood & Italian. The meat plate and crab cakes are good appetizers. The Orata (sea bream) fish dish was excellent. Try the Italian beer.",59700469ccad6b5e3f1f8491,9
321,Loved the white wine local seafood pasta and the artichokes with goat cheese. The red wine ( montepulciano from feuduccio ) was awesome. The white bean paste is a bit odd with the bread.,5a3e99bb23a2e62f53454fa3,66
322,Bad,1a21ab1c498e411929349f40,46
323,Bad,1a21ab1c498e411929349f40,86
324,"Peru meets Italy at this North End hotspot. Try the daily preparation of the paiche, a huge fish from the Amazon. [Eater 38 Member]",51dc6d35498eb2af63dfa327,39
325,Taco Tuesdays are the best! Tacos are delicious especially beef taco and fish taco. Also lobster taco if you are in luck. And the churros are warm and heavenly!,5d5e03cdad8dab00065fb38e,22
326,Bad,1a21ab1c498e411929349f40,42
327,Bad,1a21ab1c498e411929349f40,22
328,Bad,1a21ab1c498e411929349f40,20
329,Bad,1a21ab1c498e411929349f40,33
330,Bad,1a21ab1c498e411929349f40,16
331,"Good place for a quick breakfast, lunch or snack. Extensive salad bar, asian-american fare, snack food. Not open for dinner.",4dde761c81dc93c03cd8921f,13
332,Bad,1a21ab1c498e411929349f40,77
333,Bad,1a21ab1c498e411929349f40,2
334,Great place for a quick lunch to-go. Its inside the Dunkin donuts. They have sushi burritos and poke bowls. Fill out an order slip on the small tables by the window and hand them to the register.,5d9e71a183078f0009fbe023,11
335,Bad,1a21ab1c498e411929349f40,11
336,Bad,1a21ab1c498e411929349f40,68
337,Bad,1a21ab1c498e411929349f40,71
338,Get some local flavor with your breakfast at this diner like spot. Its as much about the experience as it is with the food.,53e946ac498eae7375051cce,26
339,Bad,1a21ab1c498e411929349f40,8
340,Bad,1a21ab1c498e411929349f40,0
341,La mejor wrap de todo West End. Un buen French Roast. El personal es muy amable. Las órdenes son bonitas. Roberto siempre da la bienvenida con una sonrisa.,5ce067b9364d97002ce09def,17
342,Bad,1a21ab1c498e411929349f40,3
343,They generally keep the line moving in the morning and remember your order if you go in there enough,5408e4d5498ee81c413059b4,3
344,Bad,1a21ab1c498e411929349f40,43
345,Good salad bar with nice vegan and vegetarian options.,54ab21cd498edb57ff18fc2f,5
346,A great egg salad sandwich when you need a quick lunch.,5590c286498e1ddb5af992d6,1
347,The appetizers are well portioned compared to other restaurants in the neighborhood. The eggplant and tuna apps were great as was the bread. There are better meatballs in the North End.,5e239414fd56440008f190a5,4
348,Bad,1a21ab1c498e411929349f40,2
349,Bad,1a21ab1c498e411929349f40,0
350,"Excellent tapas.  The food is more rich than your ordinary tapas, so be prepared and order a couple lighter dishes.  The queue system they have is a joke however. Please fix!  Photo: Rabbit shoulder",590840110457b74c58044f25,247
351,Excellent Thai restaurant with a very nice atmosphere. The Pad Thai was great. I can also recommend the Prawn Dim Sum for an appetizer.,56917929498edcf96715d190,126
352,"The tandoor chicken is some of the most tender chicken Ive tried, it (almost) matches what youd get in a good tandoor restaurant in north India. Naan breads and rib eye steak were also excellent.",5ae1d868a35dce0b836d60a7,74
353,"Silk handkerchief pasta is insane! As is the woodpigeon pasta, big recommendation for them both. Atmosphere is also buzzing! Excellent value!",5bb079d631ac6c002cf4d993,61
354,"Sem duvida alguma a maior mão na roda para quem quer se alimentar bem, rápido e por bom preço. Sobretudo para se livrar um pouco da ditadura da batata na gastronomia da cidade. Tem um em cada esquina",53f2bcda498e52730f69e4c8,37
355,"Where else to enjoy a drink if you pass by Trafalgar Square or attend a concert at Saint Martin in the Fields. Located in the crypt of the same name, this lovely place is a lovely relaxing place.",5c37c471c36588002cf3acdf,226
356,"Such a nice and relaxed place. Middle Eastern food, Barbary style. Loved the smoked aubergine and the lentils, and the bread is a must try. A bit disappointed with the octopus.",5dc7d630053787000679da0c,8
357,I love how you can pick and choose from a variety of ingredients - great for picky eaters like me!,5ab034132b274a1ea6d8ecd3,237
358,Great food court In the basement with a wide variety of delicious treats. Service could be improved but the food is great. Chicken Curry was good,5b6f5a68b77c7700395b8c24,175
359,I had tried this restaurant some years ago and thought this was the usual anonymous hotel restaurant. On a recent visit I have been very pleasantly surprised by the quality of food and service.,5b07b338a8eb60002c048924,54
360,"New fav coffee spot in central London. The cinnamon pastries are incredible. The cappuccinos are way to big. If youre like me and like to taste the coffee, plump for a cortado or a flat white.",58835ad1a598b36ffcfaeb15,314
361,"When u walk in London “ Covent Garden” , trust me dont miss this amazing restaurant. Best Mexican place in London with amazing manager. ;)",5b05ec77628c8346c9f522a6,813
362,The hot plate is a really nice addition to the experience.,583cc817c45ee347d5d4c2b5,272
363,"Milos special aubergine tower is amazing .. the beets salad was great too .. the staff and service was wonderful as to the lobster pasta, it was delicious but average in my opinion.",5850a34e5eef1149f63f623c,384
364,"Ate tapas-style at the oyster bar. The Loch Ryan oysters were wonderfully fresh, and the scallops just melt in your mouth. Ill be dreaming of the treacle tart with clotted cream for weeks...",54c9f275498e28bde790976c,269
365,"This place has some excellent German snack food. I got the Bratwurst im Brötchen, which was very good. Also, it was possible to order in German. :-)",5612b6b0498e18c97607fa10,282
366,"This is the place to go for ramen! My second time trying since going to the original branch. Worth the wait! Packs flavour, very moreish and filling! My favourite in London! Try the chicken side also!",566982dd498e067094d79bb9,263
367,"Really good sandwiches, and excellent service. The guys behind the counter will make you whatever you like, with stunning speed and artistry.",4f8825b3e4b01f95a1aebb21,13
368,"Okay, I think I have just found one of the best restaurants in London. New on the scene, not cheap, but bloody brilliant if you are into discovering new tastes from around the world. An absolute must!",5bbc85c0916bc1002c0cdf0c,35
369,Bad,1a21ab1c498e411929349f40,41
370,"Amazing affordable steak! Walk in, sit & youll be eating tasty steak within mins! Simple menu. Free popcorn on arrival. Free ice cream on departure! Would highly recommend 👍",59b2df4409e28348676e20d1,567
371,"Incredibly tasty soup, so fresh. The modern take on ramen was deliciously",5bc6f440c0f163002cc12bc1,22
372,"Casual foodie hangout with a student vibe, set inside the ICA. English cuisine using high quality produce. Best dishes were the cured sea bream (like cerviche) and blood orange posset (dessert).",5a805f712bf9a963bd76529e,13
373,"The food was delicious, authentic Japanese, and great value! Defiantly try the mince chicken skewers and the beef curry 🍛",58f4f7b57247501d3aa006cf,63
374,"They offer 9 different varieties of Bloody Mary for brunch every weekend, including an extra spicy chili version served with coconut milk on the side 😊😉#TryAtYourOwnRisk",58729b6c7220e61ff5a6df96,88
375,"Authentic  and Healthy Egyptian ""fast food"". The hot option is not that spicy and the desserts are very good. Recommended for anyone visiting London.",54e50cad498e61cf48b54c87,135
376,Very long queue on Saturday nights. Make sure to book in advance.,590763fd35dfa763d5f7d54c,771
377,"Feeling like a football star with the gold Steamed Lobster Dim Sum, quite good, will be back for Lunch (more choice at lunch for Dim Sum) or a quick bite at the Bar which also has a nice nibbles menu.",5c5c10c8d1a402002c476670,10
378,Obviously the Pastel de Nata here are amazing as it is the main thing they do!! Coffee nice to though.,5d76b25e8fc1df000606b021,23
379,Great place to go for a quick meal. The naked burrito is great choice of you want to be more healthy. The chicken filling is very tasty. Very friendly service here.,56af4e45498e0938e498c932,171
380,"Good, reliable Byron. The burgers are tasty, and the sides plentiful. There is seating inside & outside on nice days. Staff are friendly, though service can be a bit slow.",57988349498ef0908a8fa8a1,200
381,"One of the best little cafe / coffee shops i have ever been to, all the food is amazing and the service so friendly, love this place!",4eb2a476f9f438748151bf6f,5
382,"The peanut sauce is excellent, love egg noodles with duck. Very generous and filling portions. They prepare the food in a wok directly in front of you after you order.",54743281498e5e9550da2a82,78
383,Finally a place where you can drink great Mezcal as Alipus and Los danzantes. Avoid the turist places around Covent garden and come here.,5281124911d23492422856b7,46
384,"Looking for a breakfast with a difference? Try the Fish Green Coriander. These guys have  been cooking since 1976, so they know what theyre doing.",53ee34d4498e706063e8dbe0,26
385,"great place with lots of beers from all over the world! quite place during Sunday,nice burgers and good service! the menu for the beers is like a book! definetly will go there again!",53419691498ec9e627ab5bb1,865
386,Loved every mouthful! Pre theatre menu has so many tasty options and you dont feel rushed. The pork belly and sea bream tartare were superb but dont leave without having a bacon scone!,5a3af3204aa3f80e8b43176a,72
387,"Me favourite Paul! There are many tables inside, its very cozy and you should go for the afternoon tea, its very affordable or my all-time favourite carrot cake :)",54d92a21498ed9e900dd2837,177
388,One of my favorite restaurants in London. Lobster rolls is to die for🍴😋,57e3285b498e0ed6ce51dacf,225
389,Lamb tagine with cous cous!,5a6cc49b25fb7b4f2fd66633,8
390,"My god thats a revelation. Affordable price concerning the location, immaculate taste and my oh my, great quality and great service. A little gem",57df6498cd104ad3b7c4a37f,86
391,You could taste how fresh the ingredients were and everything was flavoured to perfection! A hidden gem ; Italian fanatics must pay a visit!,53e8d2a9498e2218fc95b9a5,320
392,"With its beautifully designed interiors and interesting food options, this relaxed and beautiful London outpost of two-starred Michelin restaurant Aquavit New York is definitely worth a visit.",583b015fcf11d42441f10958,76
393,I loved this place! The food es delicious! I recommend it 💯,5da1fe7d78a48100063b638d,10
394,"Incredible! Sweet potato toast, avocado toast, gluten-free, sugar-free and dairy-free options. Perfect for paleo or vegans, big portions. Avocado brownie amazing, pulled pork burger incredible!",5ad231cf9ef8ef55b0f089c8,40
395,"Kotteri Hakata Tonkotsu with extra pork  and Kimchi👍 Their steamed buns are also good, bbq pork or gluten free chicken. Go for hard noodles - thats the most authentic way (and tastiest too!).",5769db90498e40bf756ac65c,472
396,Such amazing spices and sauces on all the dishes creating very unique flavors.,5aa1c5d20802d4534d82996f,36
397,Not as good as expected. Meat being a bit dry. Hard to believe this is said to be the most delicious burger in New York on Bourdains program.,596f640c4420d809d066e9df,206
398,"So so good. We tried the duck and waffle (best order), truffle polenta (good), the duck donut (nice filling but meh sauce), fries (nice). Great service, too. احلى شي عندهم البط والوافل مررة لذيذ يسوى.",5a55fe34f427de74e4746cc8,79
399,They should increase their portion of dal chawal arancini. It is too good. A global twist to traditional Indian recipes. The chain is hugely popular in India as well.,5d089c4e0fa8de0023429a4b,21
400,"Good choice of hot and cold food, and great views of course!",59cbca26dd70c557ab9ced9e,38
401,Definitely one of the best bbq place in London. The pulled pork sandwich is amazing. Avoid starters as I believe theyre not so great. Meat is the way to go! Swap the fries for the beans,5612c889498e5885e11c9b09,413
402,Las Costillas de Cerdo Excelentes!!!,5b1f9621838e59002cbe3a2e,17
403,"Vegetarian and authentic South Indian specialities, quite good. Quite busy with ""slow"" service. Go for the food, not the ambiance.",583eac0e040d53756b25bc2b,32
404,Try the caprino salad with the garlic bread and a glass of wine!  Excellent!,51a64ff4498e44f2e916ea51,39
405,Classic and outstanding asian place. It worths the reservation. Good attention and quality. Tasty and creative sushi.,50662623e4b064a76c03cdf9,4
406,The grilled vegetarian gyozo dumplings are delicious as too are the seaweed rolls - which we were debating getting - but then loved when they arrived! Great and friendly service.,520fa7ac11d299f09a6c14c0,46
407,Big PM very close to Piccadilly Circus.  Relatively quiet and less crowded,54d64324498e44673964f881,95
408,"Service was great. Pistachio cake was tasty, a tad heavy. Comes with delicious ice cream.",5c192f53419a9e002c08efda,10
409,"Seconding Matthew, a very very friendly Pret. I have had my coffee on the house many times because I had to wait due to a queue. Small outlet but run by an enthusiastic and friendly bunch of people.",5182521c498edbbf7ef4c689,9
410,"One area is devoted to casual pintxos, tapas and Spanish wines by the glass; the other is a more formal space offering top-end Basque specialities. Try the salt cod fritters with alioli and lemon.",550fec68498e003a0b22f866,27
411,Really nice brisket pho. Tasty broth and loaded with toppings. Best (only) pho ive ever had in London. Would recommend though.,5aab4689c036354a41448655,22
412,Tasty breakfasts and top notch cakes. Quiet sometimes which is good.,5c0c405678782c002ca41be3,7
413,Good pizza. Romana type is recommended. Value price ratio is reasonable,54d3c946498e93905ea90a7e,46
414,Great sandwich and pasta bar! Affordable and friendly staff - they will remember you and your order! Try the chicken escalope!,5a9fff7f3ba7671903f637cf,6
415,"Breakfast was better than I expected. Completely cleaned the plate. Orange Juice was definitely fresh. Waiters polite and welcoming. Would definitely go back again. Also, only £5 for a Full English.",56dc2dad498e10acbe1a388f,69
